"absolute src","font-bold","font-medium","font-medium 2","font-medium 3","flex","flex 2","flex 3","list-inside","font-semibold","font-semibold 2","font-semibold 3","text-tiers-gold-500","text-tiers-diamond-500","font-semibold 4","list-inside 2","font-semibold 5","font-semibold 7","text-tiers-gold-500 2","text-tiers-diamond-500 2","font-semibold 8","grid","text-lg","font-semibold 10","font-semibold 11","grid 2","text-lg 2","font-semibold 14","grid 3","text-lg 3","grid 4","text-lg 4","font-semibold 17","grid 5","text-lg 5","font-semibold 20","grid 6","text-lg 6","font-semibold 23","grid 7","text-lg 7","font-semibold 26","font-semibold 27","grid 8","text-lg 8","font-semibold 30","grid 9","text-lg 9","grid 10","text-lg 10","font-semibold 34","grid 11","text-lg 11","font-semibold 38","grid 12","text-lg 12","font-semibold 41","h-full src","list-inside 3","text-blue-600","text-blue-600 href","flex 4","text-tiers-silver-500","font-semibold 42","font-semibold 43","text-tiers-bronze-500","list-inside 4","font-semibold 44"
"https://howbazaar-images.b-cdn.net/images/items/2a0624d0-8257-42f9-8e9d-bbe0a5218b44.avif","Streaming Setup","Silver+","Pygmalien","Medium","Crit","Economy","Tech","Your  and  gain +,  and  equal to this item's Value.","Toys","Shield","»   »","2","3","Toy","When you use a  or , this gains  Value for the fight.","Friend","Friend","","","Damage","Your  have +40% .","Deadly","Shield","Crit Chance","When you use a  or ,  2.","Fiery","Burn","When you use a  or ,  an item for 1 second(s).","","When you use a  or ,  an item for 0.5 second(s).","Heavy","Slow","When you use a  or , deal 20 .","Icy","Freeze","Adjacent  are affected by  and  for half as long.","Obsidian","Damage","When you use a  or ,  20.","Radiant","Freeze","Slow","When you use a  or ,  20.","Restorative","Heal","Adjacent  have +1 Multicast.","Shielded","When you use a  or ,  2.","Shiny","Friend","When you use a  or ,  an item for 1 second(s).","Toxic","Poison","","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/2a0624d0-8257-42f9-8e9d-bbe0a5218b44.avif","","","","Tool","1","","","","",""
"https://howbazaar-images.b-cdn.net/images/items/d9aca67c-67e1-4388-a32e-b04579ad2102.avif","Strength Potion","Silver+","Mak","Small","Ammo","Crit","Potion","Cooldown 6 seconds","","","»   »","4","5","","1","","","","","Crit Chance","Your items have +10% .","Deadly","Shield","Crit Chance","11","Fiery","Burn","This has double value.","Golden","an item for 4 second(s)","Heavy","Slow","an item for 1 second(s)","Icy","Freeze","Deal 110","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","110","Restorative","Heal","110","Shielded","This gives Crit for twice as long.","Shiny","","11","Toxic","Poison","an item for 4 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/d9aca67c-67e1-4388-a32e-b04579ad2102.avif","Your items gain +100%  for  seconds","","","","3","","","","",""
"https://howbazaar-images.b-cdn.net/images/items/616089ae-766e-4f55-b4a1-d38f6a882ef1.avif","Submarine","Silver+","Vanessa","Large","Aquatic","Damage","Shield","Cooldown  seconds","","Shield","»   »","3","2","","Deal 50","","","","","Damage","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","2 items for 1 second(s)","Heavy","Slow","1 items for 1 second(s)","Icy","Freeze","This has double .","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","This has double .","Shielded","This has +1 Multicast.","Shiny","Damage","equal to 5% of this item's","Toxic","Poison","2 items for 1 second(s)","Turbo","Haste","","equal to this item's","","","Tech","4","Damage","Damage","","",""
"https://howbazaar-images.b-cdn.net/images/items/47057461-8cb1-46d2-982c-a7ca6df131c7.avif","Submersible","Silver+","Vanessa","Medium","Aquatic","Damage","Shield","Cooldown 5 seconds","Vehicle","Shield","»   »","40","60","","Deal","","","","","Damage","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","an item for 1 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","This has double .","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","This has double .","Shielded","This has +1 Multicast.","Shiny","Damage","equal to 5% of this item's","Toxic","Poison","an item for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/47057461-8cb1-46d2-982c-a7ca6df131c7.avif","equal to this item's","","","Tech","20","Damage","Damage","","If you have another  or Large item, this item's Cooldown is reduced by 2 seconds.",""
"https://howbazaar-images.b-cdn.net/images/items/14cd589f-5648-4fc7-82d1-c62da0047982.avif","Subscraper","Gold+","Pygmalien","Large","Economy","Heal","Property","Cooldown 7 seconds","Properties","","»","4","6","","equal to  times the value of your items","","","","","","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","3 items for 2 second(s)","Heavy","Slow","2 items for 1 second(s)","Icy","Freeze","Deal  equal to this item's","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","This has double .","Restorative","Heal","equal to this item's","Shielded","This has +1 Multicast.","Shiny","","equal to 5% of this item's","Toxic","Poison","3 items for 2 second(s)","Turbo","Haste","","Your other  have +Value equal to this item's Value during combat.","Property Baron","https://www.howbazaar.gg/monsters#Property_Baron","Value","","Heal","Heal","","",""
"https://howbazaar-images.b-cdn.net/images/items/96e51b95-eaab-40ea-9a89-381727ce2434.avif","Succulents","Bronze+","Pygmalien","Small","Heal","Health","","Cooldown  seconds","","","»   »   »","4","3","","10","","","","","","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","an item for 1 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","Deal  equal to this item's","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","This has double .","Restorative","Heal","equal to this item's","Shielded","This has +1 Multicast.","Shiny","","equal to 5% of this item's","Toxic","Poison","an item for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/96e51b95-eaab-40ea-9a89-381727ce2434.avif","Gain  equal to this item's  for the fight.","Joyful Jack","https://www.howbazaar.gg/monsters#Joyful_Jack","","5","Heal","Heal","6","",""
"https://howbazaar-images.b-cdn.net/images/items/6693a3f1-cc7c-4a3a-942f-d2e308b22338.avif","Sulphur","Bronze+","Mak","Small","Burn","Reagent","","Cooldown 6 seconds","","","»   »   »","4","5","","","","","","","","This has +50% .","Deadly","Shield","Crit Chance","This has double .","Fiery","Burn","This has double value.","Golden","an item for 3 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","Deal  equal to 5 times this item's","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to 5 times this item's","Restorative","Heal","equal to 5 times this item's","Shielded","This has +1 Multicast.","Shiny","","equal to this item's","Toxic","Poison","an item for 3 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/6693a3f1-cc7c-4a3a-942f-d2e308b22338.avif","When this is transformed, Enchant it with Fiery if able.","","","","3","","","2","","Burn"
"https://howbazaar-images.b-cdn.net/images/items/dec20bd9-9c83-4fcb-a5d2-e71352ed78d5.avif","Sunderer","Bronze+","Common","Small","Damage","Weapon","","Cooldown 5 seconds","","Shield","»   »   »","30","40","Shield","Deal","","»   »   »","15","20","Damage","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","an item for 2 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","This has double .","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","equal to this item's","Shielded","This has +1 Multicast.","Shiny","Damage","equal to 5% of this item's","Toxic","Poison","an item for 2 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/dec20bd9-9c83-4fcb-a5d2-e71352ed78d5.avif","An enemy's  items lose   for the fight","Bouncertron","https://www.howbazaar.gg/monsters#Bouncertron","","20","Damage","Damage","10","","Damage"
"https://howbazaar-images.b-cdn.net/images/items/7e2634eb-9489-4462-8fe4-1c5b8c07adc2.avif","Sunlight Spear","Gold+","Mak","Medium","Burn","Damage","Regen","Cooldown  seconds","","","»","11","9","","Deal  equal to the  plus the  on both Players","","","","","Damage","This has +50% .","Deadly","Shield","Crit Chance","This has double .","Fiery","Burn","This has double value.","Golden","2 items for 3 second(s)","Heavy","Slow","2 item for 1 second(s)","Icy","Freeze","This has double .","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","equal to this item's","Shielded","This has +1 Multicast.","Shiny","Damage","equal to 5% of this item's","Toxic","Poison","2 items for 3 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/7e2634eb-9489-4462-8fe4-1c5b8c07adc2.avif","equal to your","Infernal Envoy","https://www.howbazaar.gg/monsters#Infernal_Envoy","Relic","","Damage","Damage","","You have +10 .",""
"https://howbazaar-images.b-cdn.net/images/items/8863af7b-4b2d-4456-81d8-e1d9f0dce4a9.avif","Super Syrup","Bronze+","Common","Medium","Ammo","Crit","Food","Cooldown 4 seconds","»   »   »","Crit Chance","","3%","4%","Ammo","10","Max Ammo","","","","Ammo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://howbazaar-images.b-cdn.net/images/items/8863af7b-4b2d-4456-81d8-e1d9f0dce4a9.avif","Adjacent items permanently gain","","","Unpurchasable","2%","","","1%","This permanently loses 1 .",""
"https://howbazaar-images.b-cdn.net/images/items/f04e5d35-874a-4770-b6c5-d60209e928d9.avif","Sushi Boat","Silver+","Jules","Large","Aquatic","Crit","Vehicle","Cooldown 5 seconds","","","»   »","15%","20%","","Your items gain   for the fight.","","","","","Crit Chance","Your items have +30% .","Deadly","Shield","Crit Chance","5","Fiery","Burn","This has double value.","Golden","an item for 1 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","Deal 50","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","50","Restorative","Heal","50","Shielded","This has +1 Multicast.","Shiny","","5","Toxic","Poison","an item for 1 second(s)","Turbo","Haste","","When you use a non-Heated item,  this 1 second.","","","","10%","","","","",""
"https://howbazaar-images.b-cdn.net/images/items/69688b74-fd2b-42a2-a018-2b720a13f95a.avif","Swash Buckle","Gold+","Vanessa","Medium","Apparel","Crit","DamageReference","Adjacent items have  .","","Shield","»","+25%","+50%","","Adjacent items have bonus , , or  equal to their .","Crit Chance","","","","Crit Chance","This has double  bonus.","Deadly","Shield","Crit Chance","When you Crit with an adjacent item,  4.","Fiery","Burn","This has double value.","Golden","When you Crit with an adjacent item,  2 item for 1 second(s).","Heavy","Slow","When you Crit with an adjacent item,  2 item for 0.5 second(s).","Icy","Freeze","When you Crit with an adjacent item, deal 40 .","Obsidian","Damage","Adjacent items are affected by  and  for half as long.","Radiant","Freeze","Slow","When you Crit with an adjacent item,  40.","Restorative","Heal","When you Crit with an adjacent item,  40.","Shielded","This has double  bonus.","Shiny","Crit Chance","When you Crit with an adjacent item,  4.","Toxic","Poison","When you Crit with an adjacent item,  2 item for 1 second(s).","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/69688b74-fd2b-42a2-a018-2b720a13f95a.avif","","","","HealReference","","","","","",""
"https://howbazaar-images.b-cdn.net/images/items/d6819596-2601-4757-8b72-2d708971023d.avif","Switchblade","Bronze+","Vanessa","Small","Damage","Weapon","","Cooldown 4 seconds","Weapon","","»   »   »","12","16","","Deal","","»   »   »","+12","+16","Damage","This has +50% .","Deadly","Shield","Crit Chance","When you use an adjacent  item, it gains +1  for the fight.","Fiery","Burn","This has double value.","Golden","When you use an adjacent ,  an item for 1 second(s)","Heavy","Slow","When you use an adjacent ,  an item for 0.5 second(s)","Icy","Freeze","This has double  bonus.","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","When you use an adjacent  item, it gains +12  for the fight.","Restorative","Heal","When you use an adjacent  item, it gains +12  for the fight.","Shielded","This has double  bonus.","Shiny","Damage","When you use an adjacent  item, it gains +1  for the fight.","Toxic","Poison","When you use an adjacent ,  an item for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/d6819596-2601-4757-8b72-2d708971023d.avif","When you use an adjacent , it gains   for the fight.","Ventriloquist","https://www.howbazaar.gg/monsters#Ventriloquist","","8","","","4","",""
"https://howbazaar-images.b-cdn.net/images/items/dab80323-ad8e-4874-a333-0c4e50a55b2a.avif","Sword Cane","Bronze+","Mak","Medium","Burn","Damage","Poison","Cooldown  seconds","","Poison","»   »   »","3","2","","Deal 20","","","","","Damage","This has +50% .","Deadly","Shield","Crit Chance","This has double .","Fiery","Burn","This has double value.","Golden","2 items for 1 second(s)","Heavy","Slow","an item for 1 second(s)","Icy","Freeze","This has double .","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","equal to this item's","Shielded","This has +1 Multicast.","Shiny","Damage","This has double .","Toxic","Poison","2 items for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/dab80323-ad8e-4874-a333-0c4e50a55b2a.avif","If this is adjacent to a  item, gain 2  for the fight.
 
 If this is adjacent to a  item,  2.
 
 If this is adjacent to a  item,  2","","","Regen","4","Damage","","5","",""
"https://howbazaar-images.b-cdn.net/images/items/e5af5b7c-2e8f-4135-8e14-8d1ea71908de.avif","Sword of Swords","Legendary","Common","Medium","Damage","Relic","Weapon","Cooldown 5 seconds","","","","","","","Deal 150","","","","","Damage","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","an item for 1 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","This has double .","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","equal to this item's","Shielded","This has +1 Multicast.","Shiny","Damage","equal to 5% of this item's","Toxic","Poison","an item for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/e5af5b7c-2e8f-4135-8e14-8d1ea71908de.avif","This has +1 Multicast for each other item you have from a different Hero.","Morguloth","https://www.howbazaar.gg/monsters#Morguloth","","","Damage","Damage","","","Damage"
"https://howbazaar-images.b-cdn.net/images/items/2aaf673d-b44d-4e50-95c2-939bedb07184.avif","Tanky Anky","Gold+","Dooley","Large","Damage","Dinosaur","Friend","Cooldown  seconds","Relics","Shield","»","7","6","","Deal 200","damage","","","","Damage","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","3 items for 2 second(s)","Heavy","Slow","2 items for 1 second(s)","Icy","Freeze","This has double .","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","This has double .","Shielded","This has +1 Multicast.","Shiny","Damage","equal to 5% of this item's","Toxic","Poison","3 items for 2 second(s)","Turbo","Haste","","When your Dinosaurs or  deal ,  equal to its .","","","Shield","","Damage","Damage","","",""
"https://howbazaar-images.b-cdn.net/images/items/2e77aab4-4c38-4f0a-8953-696c55140d8e.avif","Tantius Carrier","Legendary","Common","Large","Damage","Vehicle","Weapon","Cooldown 8 seconds","Vehicles","","","","","","Deal 100","","","","","Damage","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","3 items for 3 second(s)","Heavy","Slow","3 items for 1 second(s)","Icy","Freeze","This has double .","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","equal to this item's","Shielded","This has +1 Multicast.","Shiny","Damage","equal to 5% of this item's","Toxic","Poison","3 items for 3 second(s)","Turbo","Haste","","When you use a Drone, this gains +50  for the fight.","Aleppa Tantius","https://www.howbazaar.gg/monsters#Aleppa_Tantius","","","Damage","Damage","","Your other  are Drones.","Damage"
"https://howbazaar-images.b-cdn.net/images/items/f97422bf-fbee-4bc3-a9c8-da799a53a716.avif","Targeting Drone","Bronze+","Stelle","Small","Crit","Drone","Tech","Cooldown 4 seconds","","","»   »   »","3","4","","the item to the left of this for  second(s) and give it   for the fight.","","»   »   »","15%","20%","Crit Chance","This has double  bonus.","Deadly","Shield","Crit Chance","4","Fiery","Burn","This has double value.","Golden","2 item for 2 second(s)","Heavy","Slow","an item for 1 second(s)","Icy","Freeze","Deal 40","Obsidian","Damage","The item to the left of this is affected by  and  for half as long.","Radiant","Freeze","Slow","40","Restorative","Heal","40","Shielded","This has +1 Multicast.","Shiny","","4","Toxic","Poison","This  for twice as long.","Turbo","Hastes","https://howbazaar-images.b-cdn.net/images/items/f97422bf-fbee-4bc3-a9c8-da799a53a716.avif","","","","","2","","","1","",""
"https://howbazaar-images.b-cdn.net/images/items/e574a4ba-f984-446c-ae5b-75d75cd4b857.avif","Tazidian Dagger","Bronze+","Mak","Small","AmmoReference","Damage","PotionReference","Cooldown 6 seconds","Potion","","»   »   »","15","20","","Deal","","»   »   »","+3","+4","Damage","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","an item for 3 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","This has double .","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","equal to this item's","Shielded","This has +1 Multicast.","Shiny","Damage","equal to 5% of this item's","Toxic","Poison","an item for 3 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/e574a4ba-f984-446c-ae5b-75d75cd4b857.avif","The  to the left of this has  .","Dabbling Apprentice","https://www.howbazaar.gg/monsters#Dabbling_Apprentice","Relic","10","Damage","Damage","5","","Damage"
"https://howbazaar-images.b-cdn.net/images/items/0c501dff-aa3a-4091-9c1e-2df43faef2e1.avif","Tea Set","Silver+","Pygmalien","Medium","Burn","Health","Relic","Cooldown  seconds","","Burn","»   »","5","4","","2","","»   »","50","100","","This has +50% .","Deadly","Shield","Crit Chance","This has double .","Fiery","Burn","This has double value.","Golden","2 items for 1 second(s)","Heavy","Slow","an item for 1 second(s)","Icy","Freeze","Deal  equal to 5 times this item's","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to 5 times this item's","Restorative","Heal","equal to 5 times this item's","Shielded","This has +1 Multicast.","Shiny","","equal to this item's","Toxic","Poison","2 items for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/0c501dff-aa3a-4091-9c1e-2df43faef2e1.avif","Gain   for the fight.","","","","6","","","","When you gain , your  items gain   for the fight.","Burn"
"https://howbazaar-images.b-cdn.net/images/items/aea91efd-999f-4408-a4a3-2cb223dcf5bc.avif","Tea Siphon","Silver+","Jules","Medium","Burn","Food","Tool","Cooldown 5 seconds","","","»   »","12","16","","","","","","","","This has +50% .","Deadly","Shield","Crit Chance","This has double .","Fiery","Burn","This has double value.","Golden","an item for 1 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","Deal  equal to 5 times this item's","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to 5 times this item's","Restorative","Heal","equal to 5 times this item's","Shielded","This has +1 Multicast.","Shiny","","equal to this item's","Toxic","Poison","an item for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/aea91efd-999f-4408-a4a3-2cb223dcf5bc.avif","Heated: This item's cooldown is reduced by 50%","","","","8","","","","","Burn"
"https://howbazaar-images.b-cdn.net/images/items/cbec1d5f-096e-49d0-b736-60091fd3f9aa.avif","Teddy","Legendary","Common","Medium","AmmoReference","Damage","Friend","Cooldown 9 seconds","Toy","","","","","","Multicast 2","","","","","Crit Chance","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","an item for 1 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","This has double .","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","equal to this item's","Shielded","This has +1 Multicast.","Shiny","Damage","equal to 5% of this item's","Toxic","Poison","an item for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/cbec1d5f-096e-49d0-b736-60091fd3f9aa.avif","25%","","","Toy","","Damage","Damage","","Deal 100","Damage"
"https://howbazaar-images.b-cdn.net/images/items/77c8ef2d-62c8-4214-993d-648915c93e83.avif","Temple Expedition Ticket","Legendary","Common","Small","Ticket","","","On Day 9, allows you to embark on the Temple Expedition.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://howbazaar-images.b-cdn.net/images/items/77c8ef2d-62c8-4214-993d-648915c93e83.avif","","Eccentric Etherwright","https://www.howbazaar.gg/monsters#Eccentric_Etherwright","","","","","","",""
"https://howbazaar-images.b-cdn.net/images/items/8659e6da-45a8-433b-8d91-35c0d2ccb912.avif","Temporal Navigator","Bronze+","Dooley","Medium","Haste","Tech","TechReference","Cooldown  seconds","Relic","","»   »   »","7","6","","adjacent items for 2 seconds","","","","","","Your  gain +10%  for the fight","Deadly","Shield","Crit Chance","1 for each  you have","Fiery","Burn","This has double value.","Golden","an item for 1 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","Deal 10  for each  you have","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","10 for each  you have","Restorative","Heal","10 for each  you have","Shielded","This has +1 Multicast.","Shiny","","1 for each  you have","Toxic","Poison","This  for twice as long.","Turbo","Hastes","https://howbazaar-images.b-cdn.net/images/items/8659e6da-45a8-433b-8d91-35c0d2ccb912.avif","If this is your only Tech item, its Cooldown is halved.","","","Vehicle","8","","","9","At the start of each day, get a  from any hero.",""
"https://howbazaar-images.b-cdn.net/images/items/40c54925-3b1b-475d-9d68-6b668fd023fe.avif","Temporary Shelter","Bronze+","Common","Large","Property","Shield","","Cooldown 7 seconds","","Shield","»   »   »","40","80","Shield","","","»   »   »","15","20","","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","3 items for 2 second(s)","","2 items for 1 second(s)","Heavy","Slow","Deal  equal to this item's","Icy","Freeze","This item is immune to ,  and Destroy.","Obsidian","Damage","equal to this item's","Radiant","Freeze","Slow","This has double .","Restorative","Heal","This has +1 Multicast.","Shielded","equal to 5% of this item's","Shiny","","3 items for 2 second(s)","Toxic","Poison","","Turbo","Haste","","When you sell a Small item, this gains  .","Trashtown Mayor","https://www.howbazaar.gg/monsters#Trashtown_Mayor","","20","","","10","",""
"https://howbazaar-images.b-cdn.net/images/items/c6cddb71-fa3a-43eb-8946-e71e139df8fa.avif","Terry-Dactyl","Gold+","Dooley","Large","Damage","Dinosaur","Flying","Cooldown  seconds","","charges","»","14","10","","This starts or stops Flying","","»","800","1600","Damage","Your Flying items have +50% .","Deadly","Shield","Crit Chance","When this stops Flying,  equal to 5% of this item's .","Fiery","Burn","This has double value.","Golden","When this stops Flying,  all Enemy items for 1 second(s).","Heavy","Slow","When this stops Flying,  all enemy items for 0.5 second(s).","Icy","Freeze","This has double .","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","When this stops Flying,  equal to this item's .","Restorative","Heal","When this stops Flying,  equal to this item's .","Shielded","This  for twice as much.","Shiny","Damage","When this stops Flying,  equal to 5% of this item's .","Toxic","Poison","When this stops Flying,  your items for 1 second(s).","Turbo","Haste","","When this stops Flying, deal  .","","","Friend","","Damage","Damage","","When you use a Dinosaur or Flying item,  this 2 second(s).","Damage"
"https://howbazaar-images.b-cdn.net/images/items/2e10cce3-b242-411b-a35f-0882341e71a7.avif","Tesla Coil","Silver+","Dooley","Medium","Charge","Damage","Tech","Cooldown  seconds","","Charge","»   »","6","5","","Deal","","»   »","50","75","Damage","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","an item for 1 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","This has double .","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","equal to this item's","Shielded","This has +1 Multicast.","Shiny","Damage","equal to 5% of this item's","Toxic","Poison","an item for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/2e10cce3-b242-411b-a35f-0882341e71a7.avif","your non-Tech items 1 second","Dr. Vortex","https://www.howbazaar.gg/monsters#Dr._Vortex","TechReference","7","Damage","Damage","","When you use an adjacent Tech,  this 2 seconds.","Damage"
"https://howbazaar-images.b-cdn.net/images/items/071cf90c-57a4-40f2-8d79-4c87f0d100d4.avif","Test Subject Alpha","Gold+","Mak","Large","Damage","Friend","Poison","Cooldown  seconds","","Poison","»","6","5","","Deal 50","","»","30","50","Damage","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","3 items for 1 second(s)","Heavy","Slow","2 items for 1 second(s)","Icy","Freeze","This has double .","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","equal to this item's","Shielded","This has +1 Multicast.","Shiny","Damage","This has double .","Toxic","Poison","3 items for 1 second(s)","Turbo","Haste","","When you use an adjacent item,  both Players .","Test Subject Alpha","https://www.howbazaar.gg/monsters#Test_Subject_Alpha","Weapon","","Damage","Damage","","When you , this gains + for the fight equal to the amount Poisoned.",""
"https://howbazaar-images.b-cdn.net/images/items/4bb19ca8-9729-423d-8e15-6053314b51df.avif","Tethers","Bronze+","Stelle","Medium","FlyingReference","Shield","","Cooldown 8 seconds","","Shield","»   »   »","90","120","","1 of your items stop Flying","","","","","","When your items stop Flying, your items gain +10%  for the fight.","Deadly","Shield","Crit Chance","When your items stop Flying,  equal to 5% of this item's .","Fiery","Burn","This has double value.","Golden","2 items for 1 second(s)","Heavy","Slow","an item for 1 second(s)","Icy","Freeze","When your items stop Flying, deal  equal to this item's .","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","When your items stop Flying,  equal to this item's .","Restorative","Heal","This has double .","Shielded","This has +1 Multicast.","Shiny","","When your items stop Flying,  equal to 5% of this item's .","Toxic","Poison","2 items for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/4bb19ca8-9729-423d-8e15-6053314b51df.avif","When you use a Flying item,  this 1 second.","Cloudtop Officer","https://www.howbazaar.gg/monsters#Cloudtop_Officer","","60","","","30","When your items stop Flying,  .",""
"https://howbazaar-images.b-cdn.net/images/items/b20bdd25-921e-490d-a28e-599ac70d15f7.avif","Textiles","Gold+","Pygmalien","Medium","Charge","Heal","","Cooldown  seconds","","","»","5","4","","10","","","","","","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","1 items for 1 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","Deal  equal to this item's","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","This has double .","Restorative","Heal","equal to this item's","Shielded","This has +1 Multicast.","Shiny","","equal to 5% of this item's","Toxic","Poison","1 items for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/b20bdd25-921e-490d-a28e-599ac70d15f7.avif","When you ,  an adjacent non- item 1 second.","Hellbilly","https://www.howbazaar.gg/monsters#Hellbilly","","","Heal","Heal","","",""
